brand,name,ym,km,trans,price
3, 더 뉴 그랜저 IG 하이브리드 캘리그래피,2020,24927,1,3980
2, 올뉴K7 2.4 GDI 리미티드,2017,85243,1,1799
6, 클리오 인텐스 파노라믹,2019,66618,1,1299
2, 올뉴K7 3.0 LPI 럭셔리,2016,170956,1,1190
3, 더 뉴 그랜저 IG 2.5 캘리그래피,2021,5776,1,4020
2, 더뉴쏘울 1.6 트렌디,2017,139291,1,1060
2, 더뉴레이 밴,2019,51461,1,880
1, G80 3.3 GDI AWD,2019,67109,1,3790
3, 소나타(DN8) 1.6 터보 인스퍼레이션,2020,16340,1,2890
2, 더K9 3.8 GDI AWD,2018,116401,1,3469
1, EQ900 5.0 GDI AWD 리무진,2016,60292,1,4650
2, 올뉴K7 2.4 GDI 리미티드,2017,112588,1,1669
2, 더K9 3.8 GDI AWD,2020,55889,1,3950
2, 더뉴레이 프레스티지,2018,25154,1,1550
1, G70 2.0T AWD,2019,55000,1,3790
3, 소나타뉴라이즈 2.0 스마트,2017,45284,1,1700
6, 클리오 인텐스,2018,31453,1,1410
2, 올뉴K7 R 2.2 프레스티지,2016,67991,1,1950
4, 더뉴스파크 프리미어,2021,12193,1,1240
3, 더뉴아반떼AD 1.6 디젤,2019,120918,1,1250
6, SM5노바 클래식,2018,57121,1,1120
1, EQ900 3.8 GDI AWD,2016,56008,1,4150
2, 더K9 3.8 GDI AWD,2018,45629,1,3750
4, 더뉴스파크 프리미어,2018,13192,1,919
4, 올뉴크루즈 1.4 터보 LT 디럭스,2017,23734,1,1370
2, 올뉴모닝(JA) 트렌디,2020,7558,1,999
1, G80 3.3 GDI,2017,97000,1,2589
1, G80 3.3 GDI AWD,2017,84927,1,2550
6, SM3 네오 SE,2016,26830,1,830
2, 더K9 3.3 GDI AWD,2019,53845,1,4200
1, G70 2.0T AWD,2019,15072,1,3450
6, SM7노바 2.0 LPe,2019,43509,1,1600
3, i30(PD) 1.6 터보 N 라인,2020,19544,1,2620
3, 3DH G330 모던,2016,82909,1,2120
3, 그랜저HG HG240 MODERN,2017,112643,1,1319
4, 더뉴스파크 프리미어,2019,31624,1,1120
2, 올뉴K7 3.3 GDI 노블레스,2017,98000,1,1899
6, SM6 2.0 LPe,2017,72378,1,1250
3, 소나타뉴라이즈 2.0 모던,2017,122442,1,1399
2, 더뉴쏘렌토 디젤 2.2 4WD,2017,67000,1,2189
5, 베리 뉴 티볼리 가솔린 1.5 2WD,2019,10696,1,1790
2, 더 뉴 카니발 9인승 프레스티지,2019,49648,1,2480
3, 더뉴그랜드스타렉스 웨건 12인승 2WD,2018,64918,1,2930
2, 4세대(MQ4) 디젤 2.2 2WD 프레스티지,2020,8819,1,3630
2, 스팅어 2.0 터보 2WD,2017,109880,1,2180
2, 셀토스 가솔린 1.6 터보 2WD,2019,31501,1,2600
2, 더뉴쏘렌토 디젤 2.0 2WD,2018,68817,1,2480
3, 투싼 하이브리드(NX4) 인스퍼레이션,2020,19388,1,3890
7, 뉴 다마스 5인승 코치,2020,10164,1,830
2, 스토닉 가솔린 1.4 프레스티지,2018,41637,1,1670
3, 더 뉴 코나 가솔린 1.6 터보 2WD 인스퍼레이션,2020,22709,1,2599
3, 팰리세이드 디젤 2.2 2WD,2019,84000,1,3650
2, 올뉴쏘렌토 2WD 2.0 노블레스,2016,123000,1,1930
3, 코나 1.6 터보 2WD,2018,139000,1,1250
2, 더뉴쏘렌토 디젤 2.2 2WD,2018,39287,1,2760
3, 포터2 더블캡,2018,19262,1,1780
3, 포터2 카고(CRDI),2020,50581,1,1870
2, 올 뉴 카니발 9인승 프레스티지,2016,52948,1,2250
6, QM6 4WD RE 시그니처,2017,48826,1,2120
2, 더 SUV 스포티지 디젤 1.7 2WD 노블레스,2016,46558,1,1830
7, 뉴 다마스 2인승 판넬밴,2019,5296,0,830
2, 더뉴쏘렌토 디젤 2.0 2WD,2017,74318,1,2450
2, 더 SUV 스포티지 디젤 2.0 2WD 프레스티지,2016,94757,1,1265
2, 더 뉴 봉고3트럭 내장탑차 1톤,2021,17632,1,2290
2, 스팅어 2.0 터보 AWD,2017,102251,1,2570
2, 더 SUV 스포티지 가솔린 2.0 2WD 트렌디,2017,44760,1,1750
2, 더뉴쏘렌토 디젤 2.0 2WD,2017,138309,1,1850
6, QM6 가솔린 2WD RE 시그니처,2019,17609,1,2450
3, 팰리세이드 디젤 2.2 4WD,2019,12080,1,4030
3, 포터2 카고(CRDI),2016,108727,1,1410
2, 셀토스 가솔린 1.6 터보 2WD,2019,50818,1,2140
3, 포터2 카고(CRDI),2017,42481,0,1190
3, 올뉴투싼 디젤 1.7 2WD,2016,100431,1,1549
2, 더 SUV 스포티지 디젤 1.7 2WD 노블레스,2016,64216,1,1849
3, 싼타페TM 디젤 2.0 4WD,2018,52171,1,2499
2, 더뉴니로 노블레스 스페셜,2019,17518,1,2730
2, 봉고3트럭 활어차,2018,15403,1,2080
3, 올뉴투싼 디젤 2.0 2WD,2017,32276,1,2390
2, 올 뉴 카니발 11인승 럭셔리,2018,101704,1,1740
2, 더뉴모하비 4WD VIP,2016,193907,1,2050
2, 올 뉴 카니발 9인승 노블레스 스페셜,2018,22586,1,3100
3, 스타리아 디젤 2WD,2021,362,0,2490
6, 캡처 1.3 TCe 에디션 파리,2021,8500,1,2360
3, 그랜드스타렉스밴 3인,2017,20823,1,1870
2, 봉고3트럭 1톤,2017,29425,1,1550
3, 그랜드스타렉스밴 3인,2017,25601,1,1859
2, 봉고3트럭 윙바디,2016,23496,0,1690
5, 티볼리 1.6 XDI VX,2016,82810,1,1230
2, 올 뉴 카니발 9인승 럭셔리,2017,73412,1,1950
3, 포터2 카고(CRDI),2018,41326,1,1790
6, QM6 2WD RE 시그니처,2017,54902,1,1999
4, 캡티바 2.0 2WD LTZ,2017,129387,1,1400
2, 4세대(MQ4)하이브리드 HEV 1.6 4WD 시그니처,2020,35059,1,4660
2, 더 SUV 스포티지 디젤 1.7 2WD 트렌디,2017,106798,1,1420
2, 셀토스 가솔린 1.6 터보 4WD,2019,38198,1,2750
2, 스토닉 디젤 1.6 프레스티지,2018,42329,1,1749
2, 더 뉴 카니발 9인승 노블레스,2019,22490,1,3050
6, QM6 2WD RE 시그니처,2017,68439,1,1639
3, 올뉴투싼 디젤 1.7 2WD,2016,75493,1,1679
2, 더 SUV 스포티지 디젤 2.0 2WD 노블레스 플러스,2018,49729,1,2190
3, 그랜드스타렉스밴 3인,2017,30484,1,1850
2, 더 SUV 스포티지 디젤 1.7 2WD 노블레스,2016,119346,1,1420
2, 더뉴쏘렌토 디젤 2.2 4WD,2017,94307,1,2520
2, 더 뉴 봉고3트럭 냉동탑차 1톤,2019,52171,1,2330
2, 니로 1.6 하이브리드,2018,20831,1,1830
2, 스팅어 2.0 터보 2WD,2018,41715,1,2950
2, 올 뉴 카니발 9인승 프레스티지,2017,31254,1,2670
5, 티볼리 아머 기어 에디션 2WD,2017,17605,1,1550
3, 올뉴투싼 디젤 1.6 2WD,2018,73217,1,1799
4, 올란도 LPGI LT,2016,139156,1,999
3, 코나 디젤 1.6 2WD,2018,123993,1,1349
2, 더 SUV 스포티지 디젤 2.0 2WD 노블레스 플러스,2018,48570,1,1699
2, 더뉴쏘렌토 디젤 2.0 2WD,2019,61773,1,2350
5, 렉스턴 스포츠 2.2 디젤 4WD,2018,62238,1,2450
3, 포터2 윙바디,2018,160075,0,1340
2, 봉고3트럭 4WD,2017,42052,0,1520
3, 싼타페TM 디젤 2.2 4WD,2018,34528,1,3090
3, 더뉴그랜드스타렉스 캠핑카,2019,35980,1,3170
2, 봉고3트럭 냉동탑,2019,9210,0,2390
3, 포터2 카고(CRDI),2016,35311,1,1590
2, 더뉴모하비 4WD 프레지던트,2019,87643,1,3350
2, 셀토스 가솔린 1.6 터보 2WD,2019,43270,1,2480
2, 더뉴레이 캠핑카,2020,1847,1,2530
2, 봉고3트럭 윙바디,2017,58520,0,1790
2, 스팅어 2.0 터보 2WD,2020,13936,1,3570
4, 올란도 2.0 LPGI 퍼펙트 블랙,2016,128194,1,1130
3, 더뉴그랜드스타렉스 웨건 12인승 2WD,2019,25909,0,1860
2, 더뉴쏘렌토 디젤 2.2 4WD,2017,42026,1,2999
2, 더 뉴 봉고3트럭 1톤 킹캡 초장축,2020,13578,1,1940
3, 싼타페TM 디젤 2.2 4WD,2019,39662,1,3350
3, 코나 디젤 1.6 2WD,2017,65960,1,1450
2, 봉고3트럭 1톤,2017,93297,0,1120
3, 코나 1.6 터보 2WD,2017,36895,1,1870
2, 올 뉴 카니발 11인승 럭셔리,2016,133417,1,1550
4, 콜로라도 3.6 익스트림-X 4WD,2020,19065,1,3590
2, 더 SUV 스포티지 디젤 1.7 2WD 트렌디,2016,85000,1,1319
3, 더뉴그랜드스타렉스 밴 5인승,2018,96892,1,1940
3, 포터2 냉동탑,2021,25462,1,2750
2, 스팅어 2.0 터보 AWD,2019,61198,1,3490
3, 코나 디젤 1.6 2WD,2017,163912,1,1290
2, 더뉴니로 노블레스 스페셜,2020,18284,1,2670
5, 코란도스포츠 익스트림 4WD,2016,70558,1,1680
5, 렉스턴 스포츠 2.2 디젤 4WD,2018,22899,1,2520
5, 티볼리 아머 VX 2WD,2018,94540,1,1240
4, 트레일블레이저 2WD 1.3 터보 가솔린 RS,2020,4203,1,2550
2, 올 뉴 카니발 11인승 럭셔리,2016,95353,1,1750
3, 더뉴그랜드스타렉스 밴 3인승,2018,45054,0,1720
2, 더뉴카렌스 2.0 LPI 프레스티지,2017,60800,1,1850
3, 싼타페 더 프라임 E-VGT R2.2 4WD,2017,73130,1,2620
3, 그랜드스타렉스밴 3인,2017,23669,1,1879
2, 봉고3트럭 워크스루밴,2017,101214,1,1450
2, 더 SUV 스포티지 디젤 1.7 2WD 노블레스,2017,85851,1,1569
5, G4렉스턴 디젤 2.2 2WD,2020,11033,1,3170
2, 더뉴레이 캠핑카,2020,1285,1,2530
5, 티볼리 1.6 LX,2017,54325,1,1199
5, 올 뉴 렉스턴 디젤 2.2 4WD 더 블랙,2020,11971,1,4230
3, 투싼 하이브리드(NX4) 인스퍼레이션,2021,9000,1,3349
2, 봉고3트럭 냉동탑,2018,68766,0,1850
5, 뷰티풀코란도 2WD 1.6 디젤 딜라이트 플러스,2019,20813,1,1999
5, G4렉스턴 디젤 2.2 4WD,2018,77000,1,2699
2, 카니발 4세대 가솔린 7인승 시그니처,2020,18432,1,4530
3, 싼타페 더 프라임 E-VGT R2.0 4WD,2016,141499,1,2000
2, 스포티지 더 볼드 2.0 디젤 2WD,2018,57944,1,2240
2, 스토닉 디젤 1.6 트렌디,2018,75352,1,1350
2, 더뉴쏘렌토 디젤 2.0 4WD,2019,48448,1,2890
3, 싼타페TM 디젤 2.0 2WD,2018,80000,1,2469
3, 팰리세이드 디젤 2.2 4WD,2019,72918,1,3690
3, 코나 1.6 터보 2WD,2017,51065,1,1860
7, 뉴 다마스 5인승 코치,2016,33085,0,650
4, 더뉴트랙스 1.4 LT,2020,9154,1,1890
2, 더 뉴 카니발 9인승 노블레스 스페셜,2019,39731,1,3160
3, 그랜드스타렉스밴 5인(LPI),2016,93972,1,1550
2, 더 SUV 스포티지 디젤 2.0 2WD 프레스티지,2016,84035,1,1699
2, 더뉴모하비 4WD 프레지던트,2016,185149,1,2330
2, 스토닉 디젤 1.6 트렌디,2018,116969,1,1089
6, QM6 2WD RE,2018,103656,1,1630
2, 봉고3트럭 냉동탑,2019,91810,1,2120
5, 티볼리 에어 2WD 1.5 가솔린 A3,2021,14909,1,2099
3, 싼타페TM 디젤 2.0 2WD,2019,11614,1,3200
2, 스토닉 디젤 1.6 트렌디,2018,102818,1,1250
3, 그랜드스타렉스 캠핑카,2016,153030,1,2250
2, 모하비 더 마스터 4WD 마스터즈,2019,39476,1,4670
4, 더뉴트랙스 1.4 LS,2021,16647,1,1850
2, 스토닉 디젤 1.6 프레스티지,2018,41390,1,1600
5, G4렉스턴 디젤 2.2 4WD,2017,35704,1,2870
2, 더 SUV 스포티지 디젤 2.0 2WD 노블레스 플러스,2018,77587,1,2060
2, 더 뉴 카니발 가솔린 9인승 노블레스 스페셜,2018,43583,1,3150
3, 코나 디젤 1.6 2WD,2018,116000,1,1339
2, 디 올 뉴스포티지 2.0 디젤 2WD,2021,23,1,3990
5, 티볼리 1.6 LX,2016,5147,1,1580
5, 티볼리 1.6 XDI LX,2017,132542,1,999
2, 봉고3트럭 윙바디,2019,103706,0,1570
4, 트래버스 3.6 AWD 레드라인,2020,28147,1,4170
3, 포터2 더블캡(CRDI),2017,47444,1,1799
2, 모하비 더 마스터 4WD 플레티넘,2019,61863,1,3890
2, 봉고3트럭 1톤,2017,37137,0,1380
6, QM6 4WD RE,2018,115208,1,1630
5, 티볼리 1.6 XDI LX,2017,57666,1,1380
2, 더 SUV 스포티지 디젤 1.7 2WD 노블레스,2017,46500,1,1730
2, 카니발 4세대 11인승 프레스티지,2020,23995,1,3740
6, QM6 4WD RE 시그니처,2017,66812,1,1990
3, 더뉴그랜드스타렉스 리무진,2018,7833,1,3890
5, 티볼리 에어 2WD 1.6 디젤 IX,2017,61738,1,1350
2, 올 뉴 카니발 9인승 럭셔리,2016,66512,1,1870
2, 모하비 더 마스터 4WD 마스터즈,2020,24687,1,4770
4, 콜로라도 3.6 익스트림-X 4WD,2020,39001,1,3540
3, 그랜드스타렉스밴 3인,2017,22356,1,1870
2, 더뉴카렌스 2.0 LPI 럭셔리,2017,52698,1,1520
4, 더뉴트랙스 1.4 LT,2019,38583,1,1690
5, 코란도투리스모 아웃도어 에디션 4WD,2018,96519,1,1699
3, 포터2 내장탑,2016,23870,1,1890
5, 렉스턴 스포츠 2.2 디젤 4WD,2018,33895,1,2350
3, 그랜드스타렉스밴 3인,2017,25877,1,1859
3, 코나 1.6 터보 2WD,2018,118215,1,1289
3, 포터2 카고(CRDI),2019,20626,1,2020
3, 그랜드스타렉스밴 3인,2017,30238,1,1850
3, 그랜드스타렉스 12인,2017,89714,1,1499
4, 더뉴트랙스 1.6 디젤 LT,2017,88851,1,1300
5, 더뉴코란도스포츠 CX7(4WD),2016,22376,1,1690
2, 셀토스 가솔린 1.6 터보 2WD,2019,32441,1,2610
3, 포터2 카고(CRDI),2019,96301,1,1590
2, 봉고3트럭 내장탑,2017,46045,0,1630
2, 올 뉴 카니발 가솔린 9인승 노블레스,2017,77088,1,2300
5, 티볼리 1.6 XDI TX,2017,128520,1,920
3, 싼타페 더 프라임 E-VGT R2.0 2WD,2017,47473,1,2270
3, 그랜드스타렉스 12인,2016,109911,1,1399
5, 베리 뉴 티볼리 가솔린 1.5 2WD,2020,16268,1,1799
2, 더 뉴 카니발 7인승 리무진 프레지던트,2018,113161,1,2970
5, 코란도투리스모 아웃도어 에디션 4WD,2018,35571,1,2050
3, 더뉴그랜드스타렉스 웨건 12인승 LPI 2WD,2020,70761,1,2090
5, 코란도투리스모 TX 4WD,2017,62775,1,1430
2, 스토닉 디젤 1.6 디럭스,2017,82178,1,1299
3, 더뉴그랜드스타렉스 어반 9인승 4WD,2018,42235,1,2720
3, 싼타페 더 프라임 E-VGT R2.0 2WD,2017,49925,1,2450
4, 올란도 LPGI LS,2016,67723,1,1130
3, 그랜드스타렉스밴 3인,2016,37976,1,1780
3, 포터2 파워게이트,2019,86119,1,1750
2, 더뉴쏘렌토 디젤 2.0 2WD,2020,59170,1,2980
3, 더뉴그랜드스타렉스 어반 9인승 4WD,2018,84032,1,2570
4, 올란도 1.6 디젤 LS,2016,79929,1,999
3, 싼타페 더 프라임 E-VGT R2.0 2WD,2017,83184,1,2050
2, 올 뉴 카니발 9인승 프레스티지,2017,87885,1,2190
3, 포터2 스넥카,2016,4749,1,1720
2, 스포티지 더 볼드 2.0 디젤 2WD,2019,41298,1,2139
3, 올뉴투싼 디젤 1.7 2WD,2016,93291,1,1550
3, 더뉴그랜드스타렉스 어린이보호차,2018,54313,1,2400
3, 솔라티 럭셔리,2016,41091,0,3250
2, 더뉴쏘렌토 디젤 2.2 2WD,2019,33857,1,3170
2, 셀토스 디젤 1.6 2WD,2020,22019,1,2250
5, 코란도스포츠 CX7(4WD),2016,158091,1,1350
6, QM6 4WD RE 시그니처,2017,38725,1,2490
2, 더뉴카렌스 2.0 LPI 럭셔리,2017,118098,1,1290
6, 더뉴QM6 2.0 LPE RE 시그니처 2WD,2020,11231,1,2780
2, 니로 1.6 하이브리드,2018,50000,1,1939
5, 렉스턴 스포츠 칸 디젤 2.2 4WD,2020,9494,1,3399
5, 코란도투리스모 아웃도어 에디션 4WD,2017,42185,1,1840
5, 티볼리 에어 2WD 1.6 가솔린 IX,2019,29000,1,1550
2, 올뉴쏘렌토 2WD 2.0 프레스티지,2017,72776,1,1920
2, 스토닉 디젤 1.6 트렌디,2018,117755,1,1069
6, QM6 가솔린 2WD RE,2017,39386,1,2030
2, 니로 1.6 하이브리드,2016,56890,1,2199
2, 셀토스 가솔린 1.6 터보 2WD,2019,25022,1,2599
2, 봉고3트럭 덤프,2019,24304,0,2250
5, 티볼리 1.6 LX,2016,35613,1,1530
3, 더뉴그랜드스타렉스 웨건 12인승 4WD,2019,20075,1,2499
3, 더뉴맥스크루즈 E-VGT R2.2 2WD,2016,131438,1,1650
2, 4세대(MQ4)하이브리드 HEV 1.6 4WD 그래비티,2021,53754,1,4600
3, 포터2 더블캡(CRDI),2017,116670,1,1540
2, 셀토스 디젤 1.6 2WD,2019,24469,1,2599
2, 더뉴쏘렌토 디젤 2.0 2WD,2018,20000,1,3250
4, 더뉴트랙스 1.4 블레이드,2018,58028,1,1550
2, 더뉴모하비 4WD VIP,2017,228886,1,1839
2, 봉고3트럭 1톤,2017,104389,1,1350
3, 싼타페 더 프라임 E-VGT R2.0 4WD,2016,99293,1,1690
2, 더 SUV 스포티지 가솔린 2.0 2WD 노블레스,2018,28906,1,1970
2, 봉고3 EV 1톤 초장축 킹캡,2020,18685,1,2750
3, 그랜드스타렉스 12인,2017,86316,1,1460
2, 더뉴레이 캠핑카,2020,23,1,2499
2, 더뉴카렌스 1.7 VGT 프레스트지,2017,172501,1,1020
3, 그랜드스타렉스밴 3인,2017,15176,1,1890
2, 올 뉴 카니발 가솔린 9인승 하이리무진,2016,204974,1,2139
4, 트래버스 3.6 AWD 프리미어,2021,3076,1,4590
4, 리얼 뉴 콜로라도 3.6 익스트림-X 4WD,2021,7555,1,4100
3, 포터2 카고(CRDI),2018,53883,1,1750
7, 뉴라보 내장탑차 롱카고,2019,12111,0,790
5, 렉스턴 스포츠 2.2 디젤 2WD,2018,73730,0,1599
3, 그랜드스타렉스 11인,2017,53170,1,1590
2, 스토닉 가솔린 1.4 프레스티지,2020,30751,1,1890
3, 포터2 더블캡(CRDI),2020,20867,1,2020
2, 더뉴모하비 4WD VIP,2017,47112,1,3120
2, 올 뉴 카니발 9인승 노블레스 스페셜,2017,163775,1,1960
6, QM6 4WD RE 시그니처,2017,117563,1,1659
2, 올뉴쏘렌토 2WD 2.0 노블레스,2017,63770,1,2470
2, 더뉴모하비 4WD 프레지던트,2016,160975,1,2250
3, 싼타페TM 디젤 2.0 2WD,2018,69813,1,2550
5, 티볼리 에어 2WD 1.6 가솔린 IX,2017,41747,1,1460
2, 봉고3트럭 냉동탑,2019,66281,0,1960
3, 싼타페 더 프라임 E-VGT R2.0 2WD,2016,94260,1,1710
4, 더뉴트랙스 1.6 레드라인,2019,20442,1,1800
3, 그랜드스타렉스밴 3인,2016,70780,1,1630
3, 포터2 활어차,2018,28920,1,1990
2, 더뉴쏘렌토 디젤 2.0 2WD,2017,96396,1,2420
2, 모하비 더 마스터 4WD 마스터즈,2019,26610,1,4770
2, 스팅어 3.3 터보 AWD,2017,93850,1,2870
2, 스토닉 디젤 1.6 트렌디,2018,62849,1,1490
3, 팰리세이드 디젤 2.2 2WD,2020,51136,1,3920
3, 싼타페 더 프라임 E-VGT R2.0 4WD,2017,32575,1,2690
2, 올뉴쏘렌토 2WD 2.0 프레스티지,2017,180000,1,1640
3, 싼타페 더 프라임 E-VGT R2.0 2WD,2017,99000,1,2099
2, 올 뉴 카니발 9인승 노블레스,2016,196385,1,1640
4, 올란도 1.6 디젤 다이나믹,2016,163805,1,840
2, 봉고3트럭 1톤,2019,72997,0,1580
3, 그랜드스타렉스 캠핑카,2017,42255,1,3100
5, 티볼리 1.6 LX,2016,50405,1,1360
2, 더뉴레이 캠핑카,2020,46,1,2448
3, 올뉴투싼 디젤 1.6 2WD,2018,97919,1,1720
2, 스토닉 가솔린 1.4 트렌디,2018,88006,1,1239
2, 올 뉴 카니발 9인승 프레스티지,2017,82794,1,2299
3, 코나 1.6 터보 2WD 플럭스,2017,29385,1,1870
2, 더 SUV 스포티지 디젤 2.0 2WD 트렌디,2016,61274,0,1299
5, 렉스턴 스포츠 칸 디젤 2.2 4WD,2020,6000,1,2920
6, QM3 LE,2017,25801,1,1360
3, 더 뉴 코나 가솔린 1.6 터보 2WD 인스퍼레이션,2020,2390,1,2650
3, 포터2 시티밴,2017,74894,1,1800
3, 올뉴투싼 디젤 2.0 2WD,2016,97377,1,1950
3, 올뉴투싼 디젤 2.0 2WD,2016,81569,1,1490
6, QM6 2WD RE 시그니처,2016,73520,1,1930
2, 더뉴쏘렌토 가솔린 2.0 터보 2WD,2019,40136,1,3170
2, 더뉴레이 캠핑카,2020,1018,1,2530
3, 포터2 파워게이트,2020,55765,0,1950
2, 더뉴쏘렌토 디젤 2.2 2WD,2018,136127,1,2250
2, 더 뉴 카니발 7인승 리무진 프레지던트,2019,88877,1,3199
3, 포터2 카고(CRDI),2019,121178,1,1540
5, 뷰티풀코란도 2WD 가솔린 1.5 C5 플러스,2020,19086,1,2060
2, 더뉴쏘렌토 디젤 2.2 2WD,2017,38353,1,2810
3, 코나 디젤 1.6 2WD,2017,100637,1,1340
2, 스팅어 2.0 터보 2WD,2017,51597,1,3190
2, 스팅어 3.3 터보 AWD,2018,61726,1,3270
2, 올 뉴 카니발 가솔린 9인승 노블레스,2017,39692,1,2869
2, 더 SUV 스포티지 디젤 2.0 2WD 노블레스 플러스,2018,97954,1,1750
6, QM6 가솔린 2WD LE,2019,26025,1,1990
2, 더 뉴 카니발 가솔린 7인승 리무진 프레지던트,2018,34868,1,3320
3, 그랜드스타렉스밴 5인,2016,132051,1,1429
3, 스타리아 디젤 2WD,2021,6383,1,3090
3, 올뉴투싼 디젤 1.6 2WD,2018,82000,1,1760
3, 더뉴맥스크루즈 E-VGT R2.2 2WD,2016,103426,1,2350
2, 더뉴쏘렌토 디젤 2.0 2WD,2017,98115,1,2099
5, 티볼리 에어 2WD 1.6 디젤 IX,2016,81482,1,1280
2, 올뉴쏘렌토 4WD 2.2 노블레스,2016,80612,1,2420
3, 더뉴그랜드스타렉스 웨건 12인승 2WD,2018,127233,1,1650
5, 렉스턴 스포츠 2.2 디젤 2WD,2020,31500,1,2319
3, 올뉴투싼 디젤 1.6 2WD,2018,78685,1,2000
5, G4렉스턴 디젤 2.2 4WD,2018,139173,1,1900
3, 넥쏘 프리미엄,2019,42001,1,3180
4, 올뉴카마로 SS 6.2 V8,2017,107605,1,2550
3, 싼타페 더 프라임 E-VGT R2.2 2WD,2016,160353,1,1460
4, 이쿼녹스 2WD LS,2020,30486,1,2139
2, 더 SUV 스포티지 디젤 1.7 2WD 노블레스,2016,126259,1,1550
2, 스팅어 2.0 터보 2WD,2017,85181,1,2450
3, 코나 1.6 터보 2WD,2018,93694,1,1369
2, 4세대(MQ4) 디젤 2.2 2WD 시그니처,2020,32258,1,3980
5, 렉스턴W RX7 4WD,2016,25964,1,1850
7, 뉴라보 롱카고 DLX,2018,34438,0,750
3, 포터2 카고(CRDI),2018,59261,1,1750
6, QM6 2WD RE 시그니처,2018,67404,1,1830
5, 렉스턴 스포츠 칸 디젤 2.2 4WD,2020,33724,1,2800
6, QM6 2WD RE 시그니처,2018,84998,1,2050
5, 티볼리 1.6 LX,2016,97230,1,1149
2, 봉고3트럭 4WD,2017,48123,0,1449
3, 올뉴투싼 디젤 1.7 2WD,2017,72783,1,1920
4, 더뉴트랙스 1.4 레드라인,2019,31370,1,1970
3, 코나 1.6 터보 4WD,2017,34600,1,1840
3, 그랜드스타렉스밴 3인,2017,100113,1,1620
3, 포터2 더블캡(CRDI),2017,80153,1,1350
5, 티볼리 아머 기어 에디션 2WD,2017,15900,1,1690
3, 포터2 파워게이트,2017,74619,1,1690
2, 더 뉴 카니발 7인승 리무진 프레지던트,2018,60000,1,3090
6, QM6 4WD RE 시그니처,2016,127576,1,1640
5, G4렉스턴 디젤 2.2 4WD,2018,115598,1,2250
3, 싼타페 더 프라임 E-VGT R2.0 2WD,2017,177603,1,1640
4, 더뉴트랙스 1.4 LTZ,2016,88533,1,1299
3, 포터2 더블캡(CRDI),2016,93172,1,1190
4, 더뉴트랙스 1.4 레드라인,2019,22331,1,1799
2, 올 뉴 카니발 9인승 하이리무진,2016,137500,1,2739
2, 더뉴모하비 4WD 프레지던트,2018,158971,1,2340
2, 더뉴레이 캠핑카,2020,1594,1,2530
3, 포터2 카고(CRDI),2016,54542,0,1150
2, 더뉴쏘렌토 디젤 2.2 4WD,2017,67006,1,2899
2, 올 뉴 카니발 9인승 럭셔리,2016,116178,1,1700
2, 니로 1.6 하이브리드,2017,53915,1,2130
3, 팰리세이드 가솔린 3.8 4WD,2019,57115,1,3800
3, 포터2 카고(CRDI),2018,77600,1,4320
5, 티볼리 아머 VX 2WD,2017,58127,1,1350
2, 더 뉴 카니발 9인승 노블레스 스페셜,2018,131235,1,2850
4, 이쿼녹스 2WD 프리미어,2019,51033,1,2599
2, 더뉴모하비 4WD 프레지던트,2016,157023,1,2250
2, 올뉴쏘렌토 2WD 2.2 노블레스,2016,80232,1,2140
3, 팰리세이드 디젤 2.2 4WD,2019,30000,1,4160
2, 올 뉴 카니발 9인승 아웃도어,2016,145576,1,2290
3, 더 뉴 코나 가솔린 1.6 터보 4WD N Line 인스퍼레이션,2020,7258,1,2770
6, QM3 LE,2016,63472,1,1140
3, 싼타페 더 프라임 E-VGT R2.0 2WD,2016,27888,1,2090
6, QM6 가솔린 2WD RE 시그니처,2019,52140,1,2300
2, 스팅어 2.0 터보 AWD,2018,24988,1,3400
2, 올뉴쏘렌토 2WD 2.2 노블레스,2016,165358,1,1650
6, QM6 4WD RE,2017,39607,1,1860
3, 코나 디젤 1.6 2WD,2019,29015,1,1899
6, QM3 RE 시그니처,2017,3407,1,1530
3, 코나 디젤 1.6 2WD,2018,80167,1,1479
5, G4렉스턴 디젤 2.2 4WD,2019,92695,1,2450
3, 올뉴투싼 디젤 1.7 2WD,2016,31011,1,1665
2, 올 뉴 카니발 9인승 프레스티지,2017,123782,1,1960
4, 더뉴트랙스 1.6 디젤 프리미어,2019,49823,1,1670
5, 티볼리 아머 LX 2WD,2017,69576,1,1470
3, 코나 일렉트릭 프리미엄,2018,28906,1,3170
2, 더 뉴 봉고3트럭 1톤 더블캡 초장축,2020,13065,0,2150
3, 팰리세이드 가솔린 3.8 2WD,2020,7300,1,4560
3, 코나 1.6 터보 2WD,2018,114160,1,1490
3, 올뉴투싼 디젤 1.7 2WD,2017,50027,1,1710
3, 더뉴그랜드스타렉스 웨건 12인승 4WD,2018,47264,1,2369
3, 포터2 파워게이트,2018,148222,1,1600
2, 더 SUV 스포티지 디젤 2.0 2WD 노블레스,2016,92404,1,1750
5, 티볼리 1.6 엣지 에디션 2WD,2017,32059,1,1400
2, 스포티지 더 볼드 2.0 디젤 2WD,2019,58406,1,2450
3, 싼타페TM 디젤 2.0 2WD,2018,22932,1,3099
2, 더 SUV 스포티지 디젤 2.0 2WD 노블레스,2017,97478,1,1739
2, 더뉴쏘렌토 디젤 2.0 2WD,2019,78009,1,2760
